;Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
9258;raw_000011_000649.ppm;44;44;5;5;39;39;11
9259;raw_000011_000650.ppm;48;48;6;6;43;43;11
9260;raw_000011_000651.ppm;51;50;6;5;46;45;11
9261;raw_000011_000652.ppm;52;52;5;5;47;47;11
9262;raw_000011_000653.ppm;58;59;5;6;53;54;11
9263;raw_000011_000654.ppm;64;65;5;6;59;60;11
9264;raw_000011_000655.ppm;74;74;6;7;68;68;11
9265;raw_000011_000656.ppm;83;82;8;8;76;75;11
9266;raw_000011_000657.ppm;96;94;8;8;88;86;11
9267;raw_000011_000658.ppm;123;119;11;11;113;109;11
9268;raw_000011_000659.ppm;152;146;14;13;139;134;11
9269;raw_000011_000660.ppm;37;37;5;5;32;32;11
9270;raw_000011_000661.ppm;38;39;5;6;33;34;11
9271;raw_000011_000662.ppm;39;39;5;5;34;34;11
9272;raw_000011_000663.ppm;37;37;5;5;32;32;11
9273;raw_000011_000664.ppm;38;39;5;6;33;34;11
9274;raw_000011_000665.ppm;40;41;5;6;35;36;11
9275;raw_000011_000666.ppm;40;39;6;5;35;34;11
9276;raw_000011_000667.ppm;40;40;5;5;35;35;11
9277;raw_000011_000668.ppm;39;39;5;5;34;34;11
9278;raw_000011_000669.ppm;40;40;6;6;35;35;11
9279;raw_000011_000670.ppm;42;42;6;6;37;37;11
9280;raw_000011_000671.ppm;42;43;5;6;37;38;11
9281;raw_000011_000672.ppm;45;41;6;5;40;36;11
9282;raw_000011_000673.ppm;45;42;6;6;40;37;11
9283;raw_000011_000674.ppm;45;44;6;6;40;39;11
9284;raw_000011_000675.ppm;45;44;6;6;40;39;11
9285;raw_000011_000676.ppm;44;44;5;6;39;39;11
9286;raw_000011_000677.ppm;47;45;6;6;42;40;11
9287;raw_000011_000678.ppm;47;45;6;6;42;40;11
9288;raw_000011_000679.ppm;49;47;6;6;44;42;11
9289;raw_000011_000680.ppm;49;47;6;6;44;42;11
9290;raw_000011_000681.ppm;49;48;5;6;44;43;11
9291;raw_000011_000682.ppm;49;48;5;6;44;43;11
9292;raw_000011_000683.ppm;49;48;5;6;44;43;11
9293;raw_000011_000684.ppm;49;48;5;6;44;43;11
9294;raw_000011_000685.ppm;50;49;5;6;45;44;11
9295;raw_000011_000686.ppm;51;52;5;6;46;47;11
9296;raw_000011_000687.ppm;52;53;5;6;47;48;11
9297;raw_000011_000688.ppm;53;53;6;6;48;48;11
9298;raw_000011_000689.ppm;54;54;6;6;49;49;11
9299;raw_000011_000690.ppm;29;28;6;5;24;23;11
9300;raw_000011_000691.ppm;29;30;5;6;24;25;11
9301;raw_000011_000692.ppm;30;29;6;5;25;24;11
9302;raw_000011_000693.ppm;30;31;5;6;25;26;11
9303;raw_000011_000694.ppm;30;32;5;6;25;27;11
9304;raw_000011_000695.ppm;32;32;6;5;27;27;11
9305;raw_000011_000696.ppm;33;34;6;6;28;29;11
9306;raw_000011_000697.ppm;32;32;6;5;27;27;11
9307;raw_000011_000698.ppm;34;34;6;6;29;29;11
9308;raw_000011_000699.ppm;35;35;6;6;30;30;11
9309;raw_000011_000700.ppm;36;35;6;5;31;30;11
9310;raw_000011_000701.ppm;36;37;5;6;31;32;11
9311;raw_000011_000702.ppm;37;36;6;5;32;31;11
9312;raw_000011_000703.ppm;35;37;5;6;30;32;11
9313;raw_000011_000704.ppm;38;39;5;5;33;34;11
9314;raw_000011_000705.ppm;40;40;6;5;35;35;11
9315;raw_000011_000706.ppm;44;44;6;6;39;39;11
9316;raw_000011_000707.ppm;44;44;6;6;39;39;11
9317;raw_000011_000708.ppm;45;45;5;5;40;40;11
9318;raw_000011_000709.ppm;47;48;5;6;42;43;11
9319;raw_000011_000710.ppm;50;49;5;5;45;44;11
9320;raw_000011_000711.ppm;53;52;5;6;48;47;11
9321;raw_000011_000712.ppm;56;55;5;5;51;50;11
9322;raw_000011_000713.ppm;61;60;6;6;56;55;11
9323;raw_000011_000714.ppm;65;63;6;5;60;58;11
9324;raw_000011_000715.ppm;72;70;7;6;66;64;11
9325;raw_000011_000716.ppm;79;76;7;7;72;70;11
9326;raw_000011_000717.ppm;92;86;8;8;84;79;11
9327;raw_000011_000718.ppm;103;99;9;9;94;91;11
9328;raw_000011_000719.ppm;125;120;11;10;115;110;11
9329;raw_000011_000720.ppm;31;31;6;5;26;26;11
9330;raw_000011_000721.ppm;29;31;5;5;24;26;11
9331;raw_000011_000722.ppm;30;32;5;5;25;27;11
9332;raw_000011_000723.ppm;31;32;6;5;26;27;11
9333;raw_000011_000724.ppm;33;34;6;5;28;29;11
9334;raw_000011_000725.ppm;32;34;5;5;27;29;11
9335;raw_000011_000726.ppm;34;36;5;6;29;31;11
9336;raw_000011_000727.ppm;34;35;6;6;29;30;11
9337;raw_000011_000728.ppm;33;33;6;5;28;28;11
9338;raw_000011_000729.ppm;35;35;6;5;30;30;11
9339;raw_000011_000730.ppm;33;35;5;5;28;30;11
9340;raw_000011_000731.ppm;34;36;5;5;29;31;11
9341;raw_000011_000732.ppm;36;38;5;5;31;33;11
9342;raw_000011_000733.ppm;38;40;5;5;33;35;11
9343;raw_000011_000734.ppm;37;40;5;6;32;35;11
9344;raw_000011_000735.ppm;36;38;5;5;31;33;11
9345;raw_000011_000736.ppm;38;40;5;5;33;35;11
9346;raw_000011_000737.ppm;39;42;5;6;34;37;11
9347;raw_000011_000738.ppm;40;43;5;6;35;38;11
9348;raw_000011_000739.ppm;42;45;5;5;37;40;11
9349;raw_000011_000740.ppm;43;45;6;6;38;40;11
9350;raw_000011_000741.ppm;44;45;6;5;39;40;11
9351;raw_000011_000742.ppm;46;48;6;6;41;43;11
9352;raw_000011_000743.ppm;45;47;5;5;40;42;11
9353;raw_000011_000744.ppm;47;49;6;6;42;44;11
9354;raw_000011_000745.ppm;47;50;5;5;42;45;11
9355;raw_000011_000746.ppm;50;55;5;6;45;50;11
9356;raw_000011_000747.ppm;53;55;6;6;48;50;11
9357;raw_000011_000748.ppm;55;56;6;6;50;51;11
9358;raw_000011_000749.ppm;59;59;6;5;54;54;11
9359;raw_000011_000750.ppm;30;29;6;5;25;24;11
9360;raw_000011_000751.ppm;31;30;6;5;25;25;11
9361;raw_000011_000752.ppm;32;32;6;5;26;26;11
9362;raw_000011_000753.ppm;32;32;6;5;27;27;11
9363;raw_000011_000754.ppm;33;34;6;6;28;29;11
9364;raw_000011_000755.ppm;32;34;5;6;27;29;11
9365;raw_000011_000756.ppm;33;34;6;5;28;29;11
9366;raw_000011_000757.ppm;33;36;5;6;28;31;11
9367;raw_000011_000758.ppm;36;36;6;6;31;31;11
9368;raw_000011_000759.ppm;35;36;6;6;30;31;11
9369;raw_000011_000760.ppm;36;37;6;6;31;32;11
9370;raw_000011_000761.ppm;38;37;6;5;33;32;11
9371;raw_000011_000762.ppm;38;40;5;6;32;35;11
9372;raw_000011_000763.ppm;40;39;6;5;35;34;11
9373;raw_000011_000764.ppm;41;40;5;5;36;35;11
9374;raw_000011_000765.ppm;43;43;6;6;38;38;11
9375;raw_000011_000766.ppm;44;44;6;5;39;39;11
9376;raw_000011_000767.ppm;46;46;6;6;41;41;11
9377;raw_000011_000768.ppm;48;50;5;6;43;45;11
9378;raw_000011_000769.ppm;50;50;5;5;45;45;11
9379;raw_000011_000770.ppm;54;54;5;5;49;48;11
9380;raw_000011_000771.ppm;58;56;6;5;53;51;11
9381;raw_000011_000772.ppm;61;60;6;6;55;54;11
9382;raw_000011_000773.ppm;63;64;5;6;58;59;11
9383;raw_000011_000774.ppm;70;69;7;6;64;63;11
9384;raw_000011_000775.ppm;74;73;7;6;68;67;11
9385;raw_000011_000776.ppm;83;82;7;7;75;75;11
9386;raw_000011_000777.ppm;88;88;7;7;81;81;11
9387;raw_000011_000778.ppm;98;97;9;8;90;89;11
9388;raw_000011_000779.ppm;116;116;11;11;106;106;11
9389;raw_000011_000780.ppm;27;25;5;5;22;20;11
9390;raw_000011_000781.ppm;29;27;5;5;24;22;11
9391;raw_000011_000782.ppm;29;28;6;5;24;23;11
9392;raw_000011_000783.ppm;31;31;5;5;26;26;11
9393;raw_000011_000784.ppm;33;33;5;5;28;28;11
9394;raw_000011_000785.ppm;34;35;5;6;29;30;11
9395;raw_000011_000786.ppm;35;34;6;5;30;29;11
9396;raw_000011_000787.ppm;36;36;5;5;30;30;11
9397;raw_000011_000788.ppm;37;38;5;6;32;33;11
9398;raw_000011_000789.ppm;38;39;5;6;33;34;11
9399;raw_000011_000790.ppm;39;40;5;6;34;35;11
9400;raw_000011_000791.ppm;40;40;5;5;35;35;11
9401;raw_000011_000792.ppm;41;41;6;6;36;36;11
9402;raw_000011_000793.ppm;41;42;5;6;36;37;11
9403;raw_000011_000794.ppm;42;42;5;5;37;37;11
9404;raw_000011_000795.ppm;44;44;5;5;39;39;11
9405;raw_000011_000796.ppm;45;45;5;5;40;40;11
9406;raw_000011_000797.ppm;46;46;5;5;41;41;11
9407;raw_000011_000798.ppm;49;49;6;6;44;44;11
9408;raw_000011_000799.ppm;52;51;6;5;47;46;11
9409;raw_000011_000800.ppm;52;52;5;5;47;47;11
9410;raw_000011_000801.ppm;57;55;6;5;52;50;11
9411;raw_000011_000802.ppm;64;61;6;6;59;56;11
9412;raw_000011_000803.ppm;72;68;7;6;66;62;11
9413;raw_000011_000804.ppm;80;75;8;7;73;69;11
9414;raw_000011_000805.ppm;85;83;7;8;78;76;11
9415;raw_000011_000806.ppm;87;84;8;7;80;77;11
9416;raw_000011_000807.ppm;104;106;10;10;95;97;11
9417;raw_000011_000808.ppm;117;120;10;11;107;110;11
9418;raw_000011_000809.ppm;130;131;11;11;119;120;11
9419;raw_000011_000810.ppm;25;26;5;5;20;20;11
9420;raw_000011_000811.ppm;28;27;6;5;23;22;11
9421;raw_000011_000812.ppm;29;28;6;6;23;22;11
9422;raw_000011_000813.ppm;30;29;5;5;25;24;11
9423;raw_000011_000814.ppm;30;30;5;6;24;25;11
9424;raw_000011_000815.ppm;31;32;6;6;26;27;11
9425;raw_000011_000816.ppm;32;32;6;5;27;27;11
9426;raw_000011_000817.ppm;32;31;6;5;26;26;11
9427;raw_000011_000818.ppm;33;33;6;6;27;28;11
9428;raw_000011_000819.ppm;33;34;6;6;28;29;11
9429;raw_000011_000820.ppm;35;35;6;5;29;29;11
9430;raw_000011_000821.ppm;36;38;5;6;30;32;11
9431;raw_000011_000822.ppm;38;38;6;6;32;33;11
9432;raw_000011_000823.ppm;38;39;6;6;33;34;11
9433;raw_000011_000824.ppm;38;38;6;6;32;32;11
9434;raw_000011_000825.ppm;38;39;5;6;33;34;11
9435;raw_000011_000826.ppm;39;38;6;5;34;33;11
9436;raw_000011_000827.ppm;41;41;6;5;36;36;11
9437;raw_000011_000828.ppm;40;42;5;5;35;36;11
9438;raw_000011_000829.ppm;42;43;6;6;37;38;11
9439;raw_000011_000830.ppm;43;44;6;6;37;38;11
9440;raw_000011_000831.ppm;43;44;6;6;38;39;11
9441;raw_000011_000832.ppm;43;44;6;6;38;39;11
9442;raw_000011_000833.ppm;42;44;5;6;37;39;11
9443;raw_000011_000834.ppm;42;45;5;6;37;39;11
9444;raw_000011_000835.ppm;43;45;5;5;38;39;11
9445;raw_000011_000836.ppm;44;45;5;5;38;39;11
9446;raw_000011_000837.ppm;45;45;6;5;40;40;11
9447;raw_000011_000838.ppm;46;47;6;6;41;42;11
9448;raw_000011_000839.ppm;48;49;5;5;43;44;11
9449;raw_000011_000840.ppm;25;27;5;6;20;21;11
9450;raw_000011_000841.ppm;27;26;5;5;21;21;11
9451;raw_000011_000842.ppm;28;27;6;5;23;22;11
9452;raw_000011_000843.ppm;28;30;5;6;23;24;11
9453;raw_000011_000844.ppm;29;29;5;5;23;24;11
9454;raw_000011_000845.ppm;30;31;5;5;25;26;11
9455;raw_000011_000846.ppm;30;32;5;5;25;26;11
9456;raw_000011_000847.ppm;31;32;6;6;26;27;11
9457;raw_000011_000848.ppm;32;33;5;5;27;28;11
9458;raw_000011_000849.ppm;33;34;6;5;28;29;11
9459;raw_000011_000850.ppm;35;36;6;6;30;31;11
9460;raw_000011_000851.ppm;34;36;5;6;29;31;11
9461;raw_000011_000852.ppm;36;36;5;5;30;31;11
9462;raw_000011_000853.ppm;38;39;5;5;33;34;11
9463;raw_000011_000854.ppm;39;40;6;6;34;35;11
9464;raw_000011_000855.ppm;41;42;6;6;35;37;11
9465;raw_000011_000856.ppm;43;42;6;5;37;36;11
9466;raw_000011_000857.ppm;42;43;6;5;37;37;11
9467;raw_000011_000858.ppm;43;45;5;6;38;40;11
9468;raw_000011_000859.ppm;45;45;5;5;39;39;11
9469;raw_000011_000860.ppm;47;48;6;5;41;42;11
9470;raw_000011_000861.ppm;48;50;5;6;43;45;11
9471;raw_000011_000862.ppm;49;49;6;5;44;44;11
9472;raw_000011_000863.ppm;51;52;6;6;46;47;11
9473;raw_000011_000864.ppm;52;53;5;6;47;48;11
9474;raw_000011_000865.ppm;55;53;5;5;50;48;11
9475;raw_000011_000866.ppm;57;56;6;6;52;51;11
9476;raw_000011_000867.ppm;57;58;5;6;52;53;11
9477;raw_000011_000868.ppm;56;57;5;6;51;52;11
9478;raw_000011_000869.ppm;58;59;5;6;53;54;11
9479;raw_000011_000870.ppm;39;40;5;6;34;35;11
9480;raw_000011_000871.ppm;40;40;5;6;34;34;11
9481;raw_000011_000872.ppm;41;40;6;6;35;34;11
9482;raw_000011_000873.ppm;40;38;5;5;34;33;11
9483;raw_000011_000874.ppm;41;38;6;5;36;33;11
9484;raw_000011_000875.ppm;40;39;5;5;35;34;11
9485;raw_000011_000876.ppm;42;41;6;6;36;35;11
9486;raw_000011_000877.ppm;42;41;5;6;36;36;11
9487;raw_000011_000878.ppm;43;43;6;6;38;37;11
9488;raw_000011_000879.ppm;43;44;5;6;38;38;11
9489;raw_000011_000880.ppm;45;43;6;5;40;38;11
9490;raw_000011_000881.ppm;46;43;6;5;40;38;11
9491;raw_000011_000882.ppm;45;44;5;5;40;39;11
9492;raw_000011_000883.ppm;47;46;6;5;42;41;11
9493;raw_000011_000884.ppm;46;48;5;6;41;43;11
9494;raw_000011_000885.ppm;47;49;6;6;42;43;11
9495;raw_000011_000886.ppm;47;50;5;6;42;44;11
9496;raw_000011_000887.ppm;49;49;6;5;44;44;11
9497;raw_000011_000888.ppm;49;51;5;5;44;46;11
9498;raw_000011_000889.ppm;50;53;5;6;45;48;11
9499;raw_000011_000890.ppm;51;53;5;5;45;47;11
9500;raw_000011_000891.ppm;52;53;6;5;47;48;11
9501;raw_000011_000892.ppm;52;54;5;5;47;49;11
9502;raw_000011_000893.ppm;54;56;6;5;49;51;11
9503;raw_000011_000894.ppm;55;58;6;6;50;53;11
9504;raw_000011_000895.ppm;56;59;6;6;51;53;11
9505;raw_000011_000896.ppm;57;60;6;6;52;54;11
9506;raw_000011_000897.ppm;58;59;6;5;53;54;11
9507;raw_000011_000898.ppm;61;61;6;5;56;56;11
9508;raw_000011_000899.ppm;63;63;6;6;58;58;11
9509;raw_000011_000900.ppm;26;26;5;6;20;21;11
9510;raw_000011_000901.ppm;26;26;6;6;21;21;11
9511;raw_000011_000902.ppm;26;27;5;6;21;22;11
9512;raw_000011_000903.ppm;28;28;5;5;22;22;11
9513;raw_000011_000904.ppm;28;29;5;6;23;24;11
9514;raw_000011_000905.ppm;26;28;5;6;21;23;11
9515;raw_000011_000906.ppm;28;29;6;6;23;24;11
9516;raw_000011_000907.ppm;27;30;5;6;22;24;11
9517;raw_000011_000908.ppm;30;30;6;6;24;25;11
9518;raw_000011_000909.ppm;30;31;6;6;25;26;11
9519;raw_000011_000910.ppm;30;32;5;6;25;27;11
9520;raw_000011_000911.ppm;31;32;5;6;26;27;11
9521;raw_000011_000912.ppm;32;33;5;5;27;27;11
9522;raw_000011_000913.ppm;35;33;6;5;29;28;11
9523;raw_000011_000914.ppm;35;34;6;5;30;29;11
9524;raw_000011_000915.ppm;35;35;5;5;30;29;11
9525;raw_000011_000916.ppm;38;38;5;6;33;33;11
9526;raw_000011_000917.ppm;39;38;5;5;34;33;11
9527;raw_000011_000918.ppm;41;40;5;6;36;35;11
9528;raw_000011_000919.ppm;45;42;6;6;39;37;11
9529;raw_000011_000920.ppm;46;45;5;6;41;40;11
9530;raw_000011_000921.ppm;50;48;6;6;44;42;11
9531;raw_000011_000922.ppm;52;49;5;5;47;44;11
9532;raw_000011_000923.ppm;54;52;5;6;49;47;11
9533;raw_000011_000924.ppm;58;53;6;5;52;48;11
9534;raw_000011_000925.ppm;61;57;6;6;56;52;11
9535;raw_000011_000926.ppm;69;61;6;5;62;56;11
9536;raw_000011_000927.ppm;73;67;7;6;67;61;11
9537;raw_000011_000928.ppm;76;73;6;7;70;67;11
9538;raw_000011_000929.ppm;83;76;7;6;76;70;11
9539;raw_000011_000930.ppm;26;26;5;6;20;21;11
9540;raw_000011_000931.ppm;28;26;6;5;23;21;11
9541;raw_000011_000932.ppm;27;26;5;5;21;21;11
9542;raw_000011_000933.ppm;27;27;5;5;22;21;11
9543;raw_000011_000934.ppm;27;29;5;6;22;24;11
9544;raw_000011_000935.ppm;27;29;5;6;22;24;11
9545;raw_000011_000936.ppm;29;29;6;6;24;24;11
9546;raw_000011_000937.ppm;29;29;6;6;24;24;11
9547;raw_000011_000938.ppm;28;28;5;5;23;23;11
9548;raw_000011_000939.ppm;30;29;6;5;25;24;11
9549;raw_000011_000940.ppm;32;31;6;6;26;26;11
9550;raw_000011_000941.ppm;32;33;5;6;26;27;11
9551;raw_000011_000942.ppm;32;33;5;6;27;28;11
9552;raw_000011_000943.ppm;33;34;5;6;27;29;11
9553;raw_000011_000944.ppm;35;35;6;6;29;30;11
9554;raw_000011_000945.ppm;34;36;5;6;29;31;11
9555;raw_000011_000946.ppm;35;37;5;6;30;32;11
9556;raw_000011_000947.ppm;36;37;6;6;31;32;11
9557;raw_000011_000948.ppm;36;37;6;5;31;31;11
9558;raw_000011_000949.ppm;37;38;5;5;32;33;11
9559;raw_000011_000950.ppm;39;41;5;6;34;36;11
9560;raw_000011_000951.ppm;41;43;6;6;35;37;11
9561;raw_000011_000952.ppm;41;44;5;6;36;39;11
9562;raw_000011_000953.ppm;43;47;5;6;38;42;11
9563;raw_000011_000954.ppm;47;49;6;5;41;43;11
9564;raw_000011_000955.ppm;48;51;6;6;43;46;11
9565;raw_000011_000956.ppm;50;53;6;6;45;48;11
9566;raw_000011_000957.ppm;52;56;5;5;47;50;11
9567;raw_000011_000958.ppm;56;60;5;6;51;55;11
9568;raw_000011_000959.ppm;60;64;5;6;54;58;11
9569;raw_000011_000960.ppm;27;28;5;6;22;23;11
9570;raw_000011_000961.ppm;28;27;6;5;23;22;11
9571;raw_000011_000962.ppm;29;28;6;5;24;23;11
9572;raw_000011_000963.ppm;28;29;5;6;23;24;11
9573;raw_000011_000964.ppm;29;29;6;6;24;24;11
9574;raw_000011_000965.ppm;29;30;5;6;24;25;11
9575;raw_000011_000966.ppm;31;30;6;6;25;25;11
9576;raw_000011_000967.ppm;30;31;5;6;25;26;11
9577;raw_000011_000968.ppm;32;31;6;5;26;25;11
9578;raw_000011_000969.ppm;32;33;5;6;27;28;11
9579;raw_000011_000970.ppm;32;33;5;5;27;27;11
9580;raw_000011_000971.ppm;34;35;5;6;29;30;11
9581;raw_000011_000972.ppm;37;37;6;6;32;32;11
9582;raw_000011_000973.ppm;38;37;6;5;32;31;11
9583;raw_000011_000974.ppm;38;38;5;5;32;32;11
9584;raw_000011_000975.ppm;39;38;6;5;33;32;11
9585;raw_000011_000976.ppm;40;39;6;5;34;33;11
9586;raw_000011_000977.ppm;40;41;5;6;35;36;11
9587;raw_000011_000978.ppm;41;41;5;5;36;36;11
9588;raw_000011_000979.ppm;44;44;6;6;39;39;11
9589;raw_000011_000980.ppm;46;46;6;5;41;41;11
9590;raw_000011_000981.ppm;47;47;6;5;42;42;11
9591;raw_000011_000982.ppm;47;49;5;6;42;44;11
9592;raw_000011_000983.ppm;51;52;6;6;46;47;11
9593;raw_000011_000984.ppm;52;54;5;6;47;49;11
9594;raw_000011_000985.ppm;54;55;6;6;49;50;11
9595;raw_000011_000986.ppm;57;58;6;5;52;53;11
9596;raw_000011_000987.ppm;59;62;6;5;54;57;11
9597;raw_000011_000988.ppm;63;69;6;7;58;63;11
9598;raw_000011_000989.ppm;68;72;7;6;62;66;11
9599;raw_000011_000990.ppm;27;27;6;5;22;22;11
9600;raw_000011_000991.ppm;27;28;6;5;22;22;11
9601;raw_000011_000992.ppm;28;28;6;5;23;23;11
9602;raw_000011_000993.ppm;28;28;6;5;23;23;11
9603;raw_000011_000994.ppm;28;29;5;6;22;24;11
9604;raw_000011_000995.ppm;28;29;5;5;23;24;11
9605;raw_000011_000996.ppm;29;31;5;6;23;25;11
9606;raw_000011_000997.ppm;29;31;5;5;24;25;11
9607;raw_000011_000998.ppm;32;33;6;5;27;27;11
9608;raw_000011_000999.ppm;32;33;5;5;27;28;11
9609;raw_000011_001000.ppm;34;33;6;5;29;28;11
9610;raw_000011_001001.ppm;34;35;5;5;29;30;11
9611;raw_000011_001002.ppm;37;39;5;6;32;34;11
9612;raw_000011_001003.ppm;39;40;5;6;33;35;11
9613;raw_000011_001004.ppm;41;42;6;5;35;36;11
9614;raw_000011_001005.ppm;42;45;5;6;37;40;11
9615;raw_000011_001006.ppm;44;46;5;5;39;41;11
9616;raw_000011_001007.ppm;46;48;5;5;41;43;11
9617;raw_000011_001008.ppm;48;50;6;6;43;45;11
9618;raw_000011_001009.ppm;49;52;6;6;44;46;11
9619;raw_000011_001010.ppm;51;53;5;5;45;48;11
9620;raw_000011_001011.ppm;54;58;5;6;49;53;11
9621;raw_000011_001012.ppm;60;63;6;6;55;58;11
9622;raw_000011_001013.ppm;65;70;6;7;60;64;11
9623;raw_000011_001014.ppm;70;72;7;7;64;66;11
9624;raw_000011_001015.ppm;74;73;6;6;68;67;11
9625;raw_000011_001016.ppm;84;83;8;8;77;76;11
9626;raw_000011_001017.ppm;90;88;8;8;82;81;11
9627;raw_000011_001018.ppm;104;101;9;9;94;93;11
9628;raw_000011_001019.ppm;117;116;11;10;107;106;11
9629;raw_000011_001020.ppm;32;35;6;6;27;30;11
9630;raw_000011_001021.ppm;33;35;6;5;27;29;11
9631;raw_000011_001022.ppm;33;35;6;5;27;29;11
9632;raw_000011_001023.ppm;32;36;5;6;27;31;11
9633;raw_000011_001024.ppm;33;36;6;6;28;31;11
9634;raw_000011_001025.ppm;33;36;6;6;28;31;11
9635;raw_000011_001026.ppm;34;36;6;6;29;31;11
9636;raw_000011_001027.ppm;34;35;6;5;29;30;11
9637;raw_000011_001028.ppm;35;38;6;6;30;32;11
9638;raw_000011_001029.ppm;35;38;6;5;30;32;11
9639;raw_000011_001030.ppm;37;39;6;6;31;34;11
9640;raw_000011_001031.ppm;37;39;6;5;31;33;11
9641;raw_000011_001032.ppm;37;39;6;5;32;34;11
9642;raw_000011_001033.ppm;37;40;5;6;31;35;11
9643;raw_000011_001034.ppm;38;40;6;6;33;35;11
9644;raw_000011_001035.ppm;37;39;5;5;32;34;11
9645;raw_000011_001036.ppm;37;40;5;6;32;35;11
9646;raw_000011_001037.ppm;39;40;6;5;33;35;11
9647;raw_000011_001038.ppm;39;41;6;5;34;36;11
9648;raw_000011_001039.ppm;38;43;5;6;33;38;11
9649;raw_000011_001040.ppm;39;43;6;5;34;37;11
9650;raw_000011_001041.ppm;39;44;6;6;34;39;11
9651;raw_000011_001042.ppm;39;44;6;5;34;39;11
9652;raw_000011_001043.ppm;39;46;5;6;33;40;11
9653;raw_000011_001044.ppm;41;46;6;5;35;40;11
9654;raw_000011_001045.ppm;41;46;5;5;35;41;11
9655;raw_000011_001046.ppm;42;48;6;5;37;42;11
9656;raw_000011_001047.ppm;41;48;5;5;36;43;11
9657;raw_000011_001048.ppm;42;50;5;6;36;45;11
9658;raw_000011_001049.ppm;42;52;5;6;37;46;11
9659;raw_000011_001050.ppm;26;25;5;5;21;20;11
9660;raw_000011_001051.ppm;27;26;5;5;21;20;11
9661;raw_000011_001052.ppm;28;27;5;5;22;21;11
9662;raw_000011_001053.ppm;29;29;5;6;23;23;11
9663;raw_000011_001054.ppm;30;30;6;6;25;24;11
9664;raw_000011_001055.ppm;31;29;6;5;26;24;11
9665;raw_000011_001056.ppm;32;31;6;6;27;26;11
9666;raw_000011_001057.ppm;33;31;6;5;27;25;11
9667;raw_000011_001058.ppm;33;32;5;5;27;26;11
9668;raw_000011_001059.ppm;34;34;6;6;29;28;11
9669;raw_000011_001060.ppm;35;35;6;6;30;29;11
9670;raw_000011_001061.ppm;37;34;6;5;31;29;11
9671;raw_000011_001062.ppm;36;35;5;5;31;30;11
9672;raw_000011_001063.ppm;37;35;6;5;32;30;11
9673;raw_000011_001064.ppm;38;36;6;5;33;30;11
9674;raw_000011_001065.ppm;37;35;5;5;32;30;11
9675;raw_000011_001066.ppm;37;36;5;6;32;31;11
9676;raw_000011_001067.ppm;39;39;5;6;33;33;11
9677;raw_000011_001068.ppm;39;38;5;5;34;33;11
9678;raw_000011_001069.ppm;42;41;6;6;36;35;11
9679;raw_000011_001070.ppm;43;41;6;5;38;36;11
9680;raw_000011_001071.ppm;44;43;6;5;39;37;11
9681;raw_000011_001072.ppm;47;44;6;5;41;39;11
9682;raw_000011_001073.ppm;48;46;5;5;42;41;11
9683;raw_000011_001074.ppm;51;49;5;5;45;44;11
9684;raw_000011_001075.ppm;54;54;5;6;49;49;11
9685;raw_000011_001076.ppm;59;59;6;6;54;53;11
9686;raw_000011_001077.ppm;67;64;6;5;61;58;11
9687;raw_000011_001078.ppm;75;73;7;7;69;67;11
9688;raw_000011_001079.ppm;93;89;8;8;84;82;11
9689;raw_000011_001080.ppm;29;28;6;5;24;23;11
9690;raw_000011_001081.ppm;30;30;6;6;25;25;11
9691;raw_000011_001082.ppm;30;30;6;6;25;25;11
9692;raw_000011_001083.ppm;28;28;6;5;23;23;11
9693;raw_000011_001084.ppm;29;30;6;6;24;25;11
9694;raw_000011_001085.ppm;29;31;5;6;24;26;11
9695;raw_000011_001086.ppm;28;30;5;6;23;25;11
9696;raw_000011_001087.ppm;30;31;6;6;25;26;11
9697;raw_000011_001088.ppm;30;30;6;5;25;25;11
9698;raw_000011_001089.ppm;30;31;5;5;25;26;11
9699;raw_000011_001090.ppm;32;33;5;5;27;28;11
9700;raw_000011_001091.ppm;32;33;5;5;27;28;11
9701;raw_000011_001092.ppm;34;34;6;5;29;29;11
9702;raw_000011_001093.ppm;36;36;6;6;31;31;11
9703;raw_000011_001094.ppm;36;37;5;6;31;32;11
9704;raw_000011_001095.ppm;39;39;5;6;34;34;11
9705;raw_000011_001096.ppm;41;41;5;6;36;36;11
9706;raw_000011_001097.ppm;41;40;5;5;36;35;11
9707;raw_000011_001098.ppm;43;42;5;5;38;37;11
9708;raw_000011_001099.ppm;45;44;5;5;40;39;11
9709;raw_000011_001100.ppm;48;46;6;5;43;41;11
9710;raw_000011_001101.ppm;48;48;5;6;43;43;11
9711;raw_000011_001102.ppm;50;50;5;6;45;45;11
9712;raw_000011_001103.ppm;54;52;6;6;49;47;11
9713;raw_000011_001104.ppm;57;56;5;6;52;51;11
9714;raw_000011_001105.ppm;60;58;5;5;55;53;11
9715;raw_000011_001106.ppm;68;62;7;5;62;57;11
9716;raw_000011_001107.ppm;75;71;6;6;69;65;11
9717;raw_000011_001108.ppm;81;75;8;7;74;69;11
9718;raw_000011_001109.ppm;88;82;8;8;81;75;11
9719;raw_000011_001110.ppm;34;37;6;5;29;32;11
9720;raw_000011_001111.ppm;34;39;5;6;28;33;11
9721;raw_000011_001112.ppm;36;41;5;6;30;35;11
9722;raw_000011_001113.ppm;36;41;5;6;31;36;11
